result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
0,8,7,SILVER_II,78,14,12272,12,10,SILVER_I,39,11,8455,94,109,SILVER_I,66,12,9771,29,23,GOLD_IV,77,11,7604,6,5,SILVER_IV,56,10,6219,3,8,BRONZE_I,36,13,10021,17,24,SILVER_II,64,10,6862,46,52,SILVER_III,12,12,8836,8,7,SILVER_II,1,9,5511,43,30,GOLD_I,26,10,6353
1,19,13,BRONZE_I,59,18,24283,337,360,SILVER_IV,52,18,20732,297,305,SILVER_IV,60,18,25220,47,61,SILVER_IV,8,18,20252,214,202,SILVER_III,33,18,21032,155,132,SILVER_IV,54,17,17668,222,195,SILVER_IV,13,18,19955,142,150,SILVER_IV,20,18,19666,241,247,SILVER_II,13,18,19186,177,167,BRONZE_II,51,17,17823
0,19,13,BRONZE_I,59,13,10099,151,141,PLATINUM_IV,0,14,11991,53,76,GOLD_IV,6,13,10861,48,39,GOLD_I,2,11,7611,11,11,BRONZE_III,74,13,10779,14,21,SILVER_I,45,14,12858,11,8,BRONZE_IV,78,14,11973,195,183,PLATINUM_III,43,16,15270,153,124,GOLD_IV,95,12,9907,153,124,GOLD_IV,95,13,10418
0,19,13,BRONZE_I,59,13,11069,48,39,GOLD_I,2,12,9782,151,141,PLATINUM_IV,0,15,14527,11,11,BRONZE_III,74,14,11632,53,76,GOLD_IV,6,15,14681,228,229,GOLD_IV,42,17,17562,115,101,PLATINUM_IV,19,13,10156,36,32,GOLD_III,2,16,14731,63,58,GOLD_IV,29,15,13518,187,189,PLATINUM_IV,23,15,14349
1,19,13,BRONZE_I,59,16,16135,48,39,GOLD_I,2,16,16048,151,141,PLATINUM_IV,0,17,17281,11,11,BRONZE_III,74,16,15438,53,76,GOLD_IV,6,18,23986,179,164,GOLD_III,66,18,18768,364,325,PLATINUM_II,43,17,16838,83,57,GOLD_I,43,14,11954,39,28,PLATINUM_IV,75,17,17657,112,103,GOLD_IV,17,16,15322
1,19,13,BRONZE_I,59,13,10766,48,39,GOLD_I,2,15,13324,151,141,PLATINUM_IV,0,17,16590,11,11,BRONZE_III,74,15,13832,53,76,GOLD_IV,6,16,15274,144,144,GOLD_III,67,14,11556,30,34,GOLD_III,36,16,15225,58,67,GOLD_II,44,13,11195,193,204,PLATINUM_IV,19,12,9700,80,65,PLATINUM_IV,86,14,12693
1,19,13,BRONZE_I,59,16,15251,48,39,GOLD_I,2,14,12144,151,141,PLATINUM_IV,0,17,17097,11,11,BRONZE_III,74,15,13520,53,76,GOLD_IV,6,16,16067,253,258,GOLD_III,25,13,11211,82,75,GOLD_II,19,14,12416,85,99,GOLD_IV,82,16,15033,5,5,BRONZE_IV,18,13,10106,58,68,BRONZE_II,37,16,14796
0,19,13,BRONZE_I,59,16,15521,37,41,BRONZE_III,22,12,9904,39,70,SILVER_IV,0,15,14410,14,22,BRONZE_III,77,15,14459,188,185,GOLD_III,13,14,11603,96,91,SILVER_III,13,16,15483,128,125,GOLD_IV,44,17,17467,101,122,SILVER_IV,0,14,12637,101,122,SILVER_IV,0,16,14843,74,56,SILVER_III,0,15,14381
1,74,56,SILVER_III,0,9,5585,74,56,SILVER_III,0,1,0,74,56,SILVER_III,0,8,4380,74,56,SILVER_III,0,6,3132,7,14,BRONZE_III,32,6,2710,38,51,IRON_I,31,6,2915,38,51,IRON_I,31,8,4064,9,11,BRONZE_IV,29,9,5399,45,49,BRONZE_IV,58,7,3454,12,9,BRONZE_I,60,6,2787
0,5,7,BRONZE_II,1,15,13056,13,17,SILVER_II,66,14,12164,195,188,GOLD_IV,46,15,14488,83,106,GOLD_II,49,15,14532,152,130,SILVER_III,81,14,12293,38,51,IRON_I,31,12,8974,38,51,IRON_I,31,17,16843,9,11,BRONZE_IV,29,14,12706,45,49,BRONZE_IV,58,12,9266,12,9,BRONZE_I,60,13,11186
0,82,56,PLATINUM_III,3,12,8804,25,28,SILVER_I,58,11,7599,25,28,SILVER_I,58,12,9713,78,95,IRON_II,75,8,4943,59,55,BRONZE_I,100,10,6542,38,51,IRON_I,31,8,4612,38,51,IRON_I,31,8,4800,9,11,BRONZE_IV,29,9,6109,45,49,BRONZE_IV,58,9,5189,12,9,BRONZE_I,60,9,5770
0,82,100,BRONZE_IV,61,16,16282,166,156,PLATINUM_IV,0,17,17160,12,13,SILVER_I,21,17,18028,12,12,BRONZE_II,20,15,14638,5,6,BRONZE_IV,32,14,12752,38,51,IRON_I,31,14,12813,38,51,IRON_I,31,16,15579,9,11,BRONZE_IV,29,17,16879,45,49,BRONZE_IV,58,15,13539,12,9,BRONZE_I,60,14,11761
1,30,19,SILVER_II,19,8,4646,15,21,SILVER_IV,0,4,1222,15,22,BRONZE_I,97,8,4954,21,14,SILVER_III,6,6,2892,14,18,BRONZE_I,72,5,1863,45,44,SILVER_III,51,8,4276,87,68,PLATINUM_III,7,9,5157,47,28,GOLD_IV,22,7,3308,21,18,SILVER_II,94,7,3223,12,9,BRONZE_I,60,9,5998
1,24,27,SILVER_IV,37,11,8261,243,258,SILVER_III,78,10,6899,107,113,SILVER_II,67,11,7324,625,611,SILVER_IV,74,10,6955,54,59,SILVER_IV,25,9,5142,30,31,SILVER_IV,61,11,8313,230,233,SILVER_II,16,13,10346,18,29,BRONZE_II,91,11,8111,504,490,SILVER_II,15,10,6964,12,9,BRONZE_I,60,11,7438
0,21,18,SILVER_IV,1,16,15666,247,232,SILVER_IV,78,15,14655,22,17,GOLD_IV,1,16,15913,147,174,BRONZE_II,0,15,13637,118,135,SILVER_III,0,13,10502,95,77,SILVER_I,23,14,12134,38,31,SILVER_I,24,15,13388,17,11,BRONZE_I,50,13,10958,5,9,BRONZE_IV,86,13,11258,12,9,BRONZE_I,60,16,15586
1,33,33,SILVER_III,22,18,23414,7,7,BRONZE_II,73,16,15958,71,81,SILVER_IV,0,18,19440,31,29,SILVER_IV,87,15,14428,15,21,BRONZE_I,42,15,14163,87,68,SILVER_I,0,18,19217,76,58,GOLD_I,60,18,20808,5,6,BRONZE_I,1,17,18078,61,40,GOLD_IV,1,18,19216,12,14,SILVER_II,0,17,16931
0,11,7,BRONZE_I,75,15,13804,39,39,GOLD_IV,1,14,12875,18,19,SILVER_III,38,13,11205,6,5,BRONZE_II,52,14,11691,69,86,BRONZE_IV,78,11,7941,11,16,BRONZE_I,49,11,8440,16,35,BRONZE_IV,28,11,8179,5,6,BRONZE_I,1,13,10597,13,24,BRONZE_II,6,10,6655,16,21,BRONZE_I,8,11,7933
0,31,45,SILVER_IV,1,16,15534,25,33,SILVER_III,0,16,16278,25,33,SILVER_III,0,18,18733,232,236,GOLD_IV,0,17,17987,46,50,SILVER_III,75,14,12464,39,39,GOLD_IV,1,16,16309,34,30,SILVER_I,0,16,15925,5,6,BRONZE_I,1,16,16464,5,10,BRONZE_IV,91,14,12042,47,54,SILVER_IV,54,11,7704
1,10,9,BRONZE_II,61,12,8773,13,26,BRONZE_IV,51,13,10644,52,54,SILVER_III,79,16,15907,14,7,BRONZE_I,53,13,11174,6,8,BRONZE_I,18,12,9329,51,42,GOLD_IV,62,15,13298,16,12,SILVER_IV,52,15,14151,5,6,BRONZE_I,1,17,16931,77,99,SILVER_IV,8,14,12869,87,109,BRONZE_II,8,12,9551
0,6,8,BRONZE_I,18,13,10091,31,31,SILVER_III,32,13,10256,31,31,SILVER_III,32,13,10358,5,5,BRONZE_III,25,11,7657,13,11,SILVER_IV,29,10,7096,4,12,BRONZE_II,76,11,7980,4,12,BRONZE_II,76,11,8118,5,6,BRONZE_I,1,12,9847,22,39,BRONZE_III,27,10,6790,22,39,BRONZE_III,27,10,6123
0,8,6,SILVER_IV,91,14,11496,32,24,GOLD_IV,0,13,10363,55,61,GOLD_IV,0,13,10392,13,9,SILVER_II,0,11,7841,4,8,BRONZE_I,76,10,6747,10,6,BRONZE_I,63,11,8112,13,10,SILVER_IV,91,10,6412,5,6,BRONZE_I,1,13,10617,2,10,SILVER_IV,0,8,4799,21,20,SILVER_I,48,10,7063
0,222,196,GOLD_IV,14,9,5654,6,8,BRONZE_I,33,9,5635,6,8,BRONZE_I,33,9,6046,10,1,SILVER_III,5,10,6610,57,43,GOLD_III,49,8,4411,15,18,SILVER_IV,77,9,6057,15,18,SILVER_IV,77,8,4604,5,6,BRONZE_I,1,10,6917,7,16,BRONZE_I,65,8,4513,21,23,BRONZE_I,55,5,2079
1,68,78,SILVER_IV,49,14,11736,14,16,BRONZE_I,32,14,12188,229,236,SILVER_IV,63,13,10135,49,40,SILVER_II,14,12,8717,272,297,SILVER_IV,8,11,7383,50,51,SILVER_III,64,10,7224,392,364,GOLD_IV,89,12,8893,111,110,SILVER_III,31,11,8464,203,204,SILVER_IV,31,10,6407,892,882,SILVER_III,45,10,6841
0,7,14,BRONZE_II,74,16,15117,14,16,BRONZE_I,32,18,19529,59,47,SILVER_III,58,15,13907,77,78,SILVER_III,70,15,14135,149,155,SILVER_IV,78,13,11050,52,40,SILVER_II,60,18,19424,18,6,SILVER_IV,15,16,15233,247,241,SILVER_IV,59,16,15598,15,9,SILVER_II,46,16,16336,32,47,BRONZE_I,39,15,13614
1,39,36,SILVER_IV,75,17,16746,14,16,BRONZE_I,32,17,16956,47,33,SILVER_II,0,17,16558,79,76,SILVER_II,90,15,14179,249,266,SILVER_III,52,14,11540,51,49,SILVER_IV,50,14,12573,244,233,SILVER_II,13,13,10942,48,46,SILVER_IV,48,16,15079,96,141,BRONZE_III,26,14,12921,34,44,SILVER_II,35,12,9833
0,59,49,SILVER_III,16,15,13803,14,16,BRONZE_I,32,16,14885,85,98,SILVER_III,28,13,11264,96,141,BRONZE_III,26,13,10984,34,44,SILVER_II,35,13,10395,190,172,SILVER_I,54,17,16967,44,53,BRONZE_II,26,15,14213,21,27,SILVER_III,58,15,14189,173,166,SILVER_II,16,15,13484,280,290,SILVER_III,19,13,10418
0,24,22,BRONZE_I,27,17,18284,14,16,BRONZE_I,32,18,21566,73,78,SILVER_III,52,18,21958,480,493,SILVER_III,41,18,21263,94,102,SILVER_IV,72,16,15367,49,38,SILVER_III,5,18,19771,471,478,SILVER_IV,21,18,22832,25,28,SILVER_IV,36,18,20540,78,61,SILVER_I,7,18,24547,23,20,SILVER_IV,0,18,20760
1,19,17,SILVER_I,52,16,14771,14,16,BRONZE_I,32,16,15407,147,157,BRONZE_II,50,14,11878,65,77,SILVER_III,79,14,12220,39,74,BRONZE_III,67,14,11543,115,141,BRONZE_IV,35,12,9427,14,21,BRONZE_II,14,11,7902,271,266,GOLD_IV,45,13,10564,7,7,BRONZE_II,56,11,7767,99,107,SILVER_II,13,10,6353
0,18,30,BRONZE_I,24,11,7419,14,16,BRONZE_I,32,9,5398,66,60,SILVER_III,83,8,4174,75,86,SILVER_IV,55,7,3600,116,90,SILVER_III,62,8,4200,132,125,SILVER_II,61,10,6827,59,47,SILVER_III,87,9,5475,15,12,BRONZE_I,100,11,7593,85,87,SILVER_IV,91,9,5542,196,231,SILVER_IV,25,8,4270
0,76,74,BRONZE_I,14,15,13737,341,352,SILVER_IV,29,15,13238,274,267,SILVER_IV,13,14,12033,120,128,BRONZE_II,15,15,13984,103,108,SILVER_IV,71,13,10308,82,97,SILVER_IV,51,14,11927,67,77,BRONZE_II,82,12,9909,32,46,BRONZE_I,14,15,13088,517,528,BRONZE_I,0,11,8180,122,120,BRONZE_I,57,11,8568
1,204,189,BRONZE_I,6,16,15158,28,21,BRONZE_II,57,14,11796,171,177,SILVER_IV,0,15,13733,54,71,BRONZE_II,93,14,12053,78,79,BRONZE_I,0,13,10193,100,90,BRONZE_I,35,17,17619,355,325,SILVER_IV,23,14,12685,501,518,SILVER_IV,15,16,15202,545,584,SILVER_IV,12,15,13736,122,120,BRONZE_I,57,13,11365
1,116,120,BRONZE_I,24,14,12855,74,82,BRONZE_I,25,12,9117,158,167,BRONZE_I,24,14,11521,29,45,BRONZE_III,26,12,9796,26,29,SILVER_IV,61,12,8998,63,73,SILVER_IV,35,15,13236,286,275,SILVER_IV,29,15,13661,288,281,SILVER_IV,0,15,13478,165,198,SILVER_IV,35,16,15192,122,120,BRONZE_I,57,13,10076
1,15,18,BRONZE_II,75,11,8492,101,102,BRONZE_II,67,10,6385,429,436,BRONZE_III,16,10,6966,391,380,BRONZE_II,82,10,7243,30,41,BRONZE_II,23,10,6873,48,58,SILVER_IV,14,14,12280,141,158,SILVER_IV,6,12,8805,25,25,BRONZE_III,93,13,10867,65,78,BRONZE_III,21,12,8622,122,120,BRONZE_I,57,11,8286
1,154,181,BRONZE_I,60,14,11669,309,309,SILVER_IV,22,12,9744,423,446,SILVER_IV,77,14,12726,134,125,SILVER_IV,69,11,7978,399,381,SILVER_IV,10,11,8575,188,170,BRONZE_I,51,15,13709,119,102,SILVER_IV,48,14,12483,232,280,SILVER_III,24,14,12184,228,238,SILVER_III,18,15,14093,122,120,BRONZE_I,57,14,11820
0,129,130,BRONZE_I,82,18,21806,48,38,BRONZE_I,48,18,18843,155,153,SILVER_IV,12,18,19682,58,48,SILVER_III,24,17,16528,325,321,BRONZE_III,78,16,16094,532,526,BRONZE_II,75,15,14219,627,617,BRONZE_I,49,18,19069,276,230,SILVER_IV,0,17,17512,135,92,BRONZE_I,80,16,15996,122,120,BRONZE_I,57,15,13635
1,602,566,BRONZE_I,15,15,14130,45,61,BRONZE_III,36,13,10538,14,24,BRONZE_II,27,14,11516,67,70,BRONZE_II,57,12,9913,104,125,BRONZE_II,19,11,8502,184,212,BRONZE_I,1,17,17212,130,128,BRONZE_II,75,16,14904,130,131,BRONZE_I,14,15,13763,21,20,BRONZE_II,38,14,11779,122,120,BRONZE_I,57,13,10182
0,474,441,SILVER_IV,29,15,13250,85,101,BRONZE_I,86,15,13454,128,137,BRONZE_I,98,17,17160,41,51,SILVER_IV,13,14,12163,613,648,SILVER_IV,75,13,11008,29,40,BRONZE_I,84,16,15170,422,432,SILVER_IV,0,13,11075,206,180,SILVER_IV,18,15,14161,55,51,BRONZE_I,38,11,8239,327,338,SILVER_IV,54,11,8194
1,132,142,BRONZE_I,49,14,12657,120,120,SILVER_IV,27,15,13356,178,169,SILVER_III,40,14,12726,224,211,SILVER_IV,60,14,11804,81,73,BRONZE_I,59,12,8853,29,40,BRONZE_I,84,15,13678,152,158,SILVER_IV,59,14,12514,117,138,SILVER_IV,55,15,13791,25,33,BRONZE_I,9,14,12694,66,65,SILVER_IV,57,13,10200
0,41,38,SILVER_IV,29,16,15005,188,169,SILVER_III,5,15,13693,177,205,SILVER_IV,65,15,13338,528,529,SILVER_I,3,14,12004,65,84,BRONZE_II,17,14,12809,74,94,BRONZE_I,29,15,14561,341,319,SILVER_II,0,12,9652,193,185,SILVER_IV,0,14,12540,275,309,SILVER_IV,51,13,11311,28,41,SILVER_III,45,11,8073
1,9,14,BRONZE_II,7,15,13106,59,58,BRONZE_III,72,15,13910,401,414,BRONZE_II,79,16,15028,18,26,BRONZE_II,45,14,12167,5,10,BRONZE_II,82,13,11244,74,94,BRONZE_I,29,16,15615,23,29,BRONZE_III,67,14,11641,84,89,SILVER_IV,38,15,14460,42,44,SILVER_IV,21,14,12433,28,41,SILVER_III,45,14,11765
1,66,56,BRONZE_I,0,14,12343,104,103,BRONZE_I,81,14,11765,297,292,SILVER_IV,53,14,12978,195,211,SILVER_IV,0,13,11342,222,223,SILVER_IV,21,12,8590,74,94,BRONZE_I,29,16,15498,69,64,SILVER_III,33,14,12559,698,700,BRONZE_II,37,16,15787,117,135,SILVER_IV,12,15,13477,179,173,SILVER_IV,31,13,11157
1,41,45,BRONZE_II,5,15,14027,115,105,SILVER_IV,75,14,11506,84,88,BRONZE_I,5,16,15239,114,131,SILVER_IV,0,14,12805,32,34,BRONZE_I,35,14,12893,74,94,BRONZE_I,29,18,18763,54,60,BRONZE_I,61,14,12468,512,473,BRONZE_IV,71,15,14247,100,123,BRONZE_III,10,16,14865,106,123,BRONZE_III,94,13,11362
0,203,205,SILVER_III,0,15,14162,81,99,IRON_III,52,15,13471,198,218,SILVER_IV,75,17,17362,102,102,SILVER_III,0,14,11555,194,216,SILVER_IV,47,13,10356,74,94,BRONZE_I,29,16,14916,336,280,SILVER_III,4,13,11115,58,85,BRONZE_II,12,14,12921,108,100,BRONZE_I,1,13,11053,124,72,GOLD_II,60,11,7870
1,3,9,BRONZE_III,31,13,10366,680,660,BRONZE_III,21,13,10103,680,660,BRONZE_III,21,14,12411,84,94,BRONZE_IV,51,13,11213,84,94,BRONZE_IV,51,13,10122,74,94,BRONZE_I,29,16,15482,74,94,BRONZE_I,29,15,14169,51,70,BRONZE_IV,46,16,15252,51,70,BRONZE_IV,46,14,12216,9,12,BRONZE_II,67,15,14307
0,40,45,BRONZE_I,14,18,21112,244,255,SILVER_IV,43,18,19589,143,144,BRONZE_II,91,16,15853,172,169,SILVER_IV,0,18,19654,33,35,BRONZE_I,73,16,14910,74,94,BRONZE_I,29,18,19899,29,38,BRONZE_II,50,16,15148,109,119,BRONZE_II,10,18,19288,35,51,BRONZE_III,75,15,14341,21,22,BRONZE_I,33,15,13804
1,77,62,GOLD_I,8,12,9546,9,15,SILVER_III,24,11,8074,14,5,BRONZE_I,70,12,9853,10,9,SILVER_IV,28,11,7596,4,6,BRONZE_I,87,10,7054,11,7,BRONZE_I,70,11,7941,10,9,BRONZE_I,49,11,7404,7,10,SILVER_IV,58,11,7501,6,5,BRONZE_I,60,6,3147,8,28,BRONZE_III,0,8,4093
1,28,11,GOLD_II,25,16,15777,34,35,SILVER_II,60,12,9524,14,5,BRONZE_I,70,14,11737,19,20,SILVER_I,0,13,10663,19,20,SILVER_I,0,12,8762,8,28,BRONZE_III,0,11,7908,44,34,SILVER_IV,6,11,7667,12,14,SILVER_IV,62,14,11819,29,18,SILVER_I,80,12,8990,27,30,SILVER_I,71,10,7071
0,12,14,SILVER_IV,1,14,12129,65,62,GOLD_IV,56,13,10393,14,5,BRONZE_I,70,14,12432,22,14,GOLD_II,24,15,14399,19,26,SILVER_IV,90,13,10992,13,15,BRONZE_I,75,16,14786,12,10,SILVER_II,43,15,14559,11,8,SILVER_IV,70,15,14260,23,29,SILVER_IV,66,14,11854,12,14,SILVER_IV,1,14,12084
0,10,10,SILVER_II,65,11,7670,15,10,SILVER_IV,70,11,8389,14,5,BRONZE_I,70,11,7867,9,5,SILVER_IV,26,12,9885,14,11,SILVER_I,3,9,6076,15,6,SILVER_I,84,13,11089,8,4,BRONZE_I,4,12,8813,24,14,GOLD_III,17,13,11320,24,14,GOLD_III,17,12,9490,24,14,GOLD_III,17,10,6584
0,5,9,BRONZE_III,5,13,10227,5,9,BRONZE_III,5,9,6101,14,5,BRONZE_I,70,12,9309,14,5,BRONZE_I,70,12,9639,14,5,BRONZE_I,70,7,3874,2,11,BRONZE_II,65,13,10489,30,27,GOLD_IV,30,15,14224,7,9,BRONZE_I,0,13,10705,7,9,BRONZE_I,0,12,9204,7,9,BRONZE_I,0,11,8059
1,31,41,SILVER_II,68,18,19161,31,41,SILVER_II,68,16,16060,14,5,BRONZE_I,70,17,17676,30,46,BRONZE_I,67,15,13509,14,19,BRONZE_I,38,15,13776,35,40,SILVER_II,24,17,17979,26,33,BRONZE_I,72,15,14549,33,36,SILVER_II,53,18,18411,7,9,BRONZE_I,52,15,13799,6,4,BRONZE_II,62,14,12054
1,18,16,SILVER_II,0,16,16104,9,9,SILVER_III,68,18,20276,14,5,BRONZE_I,70,16,16268,44,39,GOLD_IV,0,15,13076,41,42,SILVER_I,56,15,13622,7,22,BRONZE_II,0,15,13159,11,13,BRONZE_I,44,15,14019,11,13,BRONZE_I,44,16,16070,7,3,BRONZE_I,98,17,16974,30,35,SILVER_IV,0,14,12622
1,20,31,BRONZE_I,25,13,10414,164,139,SILVER_IV,26,11,7789,20,35,BRONZE_II,84,12,9884,177,190,SILVER_IV,60,9,5042,182,196,BRONZE_III,29,9,6069,104,104,SILVER_IV,25,10,7052,7,10,IRON_I,58,10,6395,88,77,BRONZE_I,51,10,6846,177,176,SILVER_IV,42,11,7432,20,32,BRONZE_III,16,6,2739
0,20,31,BRONZE_I,25,16,15411,152,176,BRONZE_III,12,13,10820,91,82,GOLD_II,15,15,13405,71,88,BRONZE_II,59,14,12243,28,38,BRONZE_I,38,12,9092,19,29,BRONZE_I,12,16,15837,204,206,SILVER_III,20,17,17357,67,73,SILVER_IV,0,15,13924,105,97,SILVER_IV,0,14,11617,28,26,BRONZE_II,60,14,11636
